,logFC,logCPM,PValue,FDR
FAM124A,1.686464,-3.419226,0.01233414,0.02089677
LOC107984301,1.686255,-2.444469,0.000414489,0.000937908
ABCA11P,1.684518,-0.7800173,3.22E-08,1.38E-07
LINC01684,1.684184,-1.209865,5.25E-05,0.000139826
LOC642131,1.683597,-3.677079,0.01587355,0.02624612
ZNF250,1.683507,1.628902,1.77E-11,1.09E-10
SNORA52,1.683491,-1.63087,3.10E-05,8.59E-05
DDHD1-DT,1.683385,-2.399458,0.000256037,0.000602232
HUS1,1.682836,2.432135,2.66E-33,7.04E-32
LOC101929480,1.682807,-2.503352,0.001347114,0.002767277
BMP4,1.680839,-3.859646,0.01762214,0.0288707
PRPF39,1.680822,2.56098,1.59E-19,1.94E-18
DOCK8-AS2,1.680474,-2.71985,0.00142399,0.002910267
CFI,1.680377,-3.884483,0.02284391,0.03651478
LOC105377308,1.679607,-3.512018,0.007183754,0.01277657
LOC100507250,1.6796,-2.392967,0.000133015,0.00032976
TM4SF1,1.678996,-3.395813,0.009166016,0.01594792
LOC107985529,1.677657,-2.797674,0.004031768,0.007551884
SFXN1,1.674494,3.597343,7.25E-24,1.15E-22
UNC45B,1.673961,-1.578915,2.68E-06,8.75E-06
LOC105374775,1.672858,-2.290653,0.000187986,0.00045234
UBE3D,1.672118,0.01251613,3.35E-11,2.01E-10
REV3L,1.671723,2.714659,9.75E-26,1.74E-24
ESRRB,1.671321,-3.332828,0.001416902,0.002898006
MRTFA-AS1,1.671131,-2.129559,0.000275804,0.000644981
ACVR2A,1.670817,0.9441797,4.78E-13,3.43E-12
POTEE,1.67024,-3.312018,0.000378335,0.000862176
CFAP97D1,1.669263,-3.385315,0.007329405,0.01300654
LOC105370820,1.668972,-3.704548,0.01486307,0.02473348
LINC02725,1.668926,-1.984655,0.000186088,0.00044815
POLR1F,1.666086,2.28843,8.20E-15,6.88E-14
IER5L-AS1,1.665793,-2.247421,0.000140074,0.00034565
APOA1,1.665246,-3.22442,0.007289362,0.01294461
LOC107985900,1.664985,-2.117294,0.00498496,0.009158111
NGEF,1.664434,-3.728207,0.00534434,0.009762
PFDN5,1.663802,5.500539,6.88E-10,3.56E-09
PIH1D2,1.663603,-3.490258,0.001902419,0.003789675
NECAB1,1.663001,-2.012512,4.34E-05,0.000117295
LOC105371345,1.662789,-2.501507,0.00030836,0.000714741
EDAR,1.662439,0.3758942,0.000647375,0.001410451
SDR42E1,1.662405,0.5139272,9.54E-11,5.43E-10
MCPH1,1.661872,2.497752,1.89E-29,4.08E-28
LRRC8C,1.66128,3.926627,2.60E-18,2.89E-17
LOC101927636,1.659947,-4.276906,0.03183859,0.04929475
MIGA1,1.65961,1.38182,8.54E-22,1.19E-20
CCNH,1.659553,3.517212,1.79E-13,1.33E-12
OVOL1,1.659378,-2.580284,0.002838774,0.005477362
TP53TG1,1.659145,1.493518,3.18E-10,1.71E-09
ZNF705A,1.658746,-3.578694,0.009016616,0.01570926
TMEM254-AS1,1.658546,-1.986751,0.000505198,0.001124445
SETSIP,1.658323,-2.673813,1.68E-05,4.85E-05
MRPL13,1.658322,1.807055,1.97E-08,8.65E-08
GPR63,1.658262,-2.331904,0.001037628,0.002177159
LOC105373512,1.658164,-3.201471,0.003869399,0.007273361
MID1,1.657704,-3.477751,0.00500198,0.009186208
CD28,1.656933,4.539417,4.88E-19,5.75E-18
PTGER4,1.656482,4.117069,3.15E-07,1.18E-06
LINC02080,1.656092,-3.154873,0.007802959,0.0137713
LSM5,1.656002,1.78561,6.56E-10,3.41E-09
CELF5,1.655851,-3.133989,0.00115676,0.002404234
WDR54,1.655627,2.629775,5.01E-17,5.05E-16
LOC105376933,1.65556,-4.248819,0.02098684,0.03385294
MIER3,1.654921,0.6530058,1.19E-09,5.97E-09
IL17B,1.654233,-3.261964,0.007295943,0.01295445
NUP210L,1.653775,-1.677657,6.95E-08,2.84E-07
LOC105376704,1.653718,-3.653163,0.01178165,0.02005654
GRPEL2,1.652865,1.869194,1.26E-14,1.05E-13
LOC105369329,1.65284,-3.396356,0.001112636,0.002320292
DNAJC12,1.652603,-4.054502,0.01511268,0.02510511
KIF5C-AS1,1.652514,-2.860134,0.002511574,0.004894475
LEF1-AS1,1.652294,-1.241035,0.001296357,0.002671409
ZNF548,1.652283,2.749985,1.46E-14,1.20E-13
UTRN,1.651678,4.986031,3.05E-20,3.92E-19
ATP2B1-AS1,1.651618,0.340021,1.36E-06,4.63E-06
RBIS,1.65129,2.034505,4.26E-11,2.51E-10
CLEC20A,1.651166,-3.822786,0.004716531,0.008707496
TPRG1,1.650906,0.2110727,2.69E-07,1.01E-06
TUBE1,1.650875,1.187885,1.28E-13,9.69E-13
LOC107984698,1.649299,-2.214352,0.004349584,0.008092639
ACSS3,1.649245,-3.016257,0.006874673,0.01228023
TMEM243,1.649202,2.732804,9.66E-17,9.51E-16
SNORA11,1.648696,-4.11643,0.02567562,0.04060363
RWDD1,1.648508,3.47828,8.43E-14,6.50E-13
ZC3H12B,1.648489,0.2652757,3.28E-09,1.57E-08
RASA2,1.647383,3.655201,4.65E-21,6.25E-20
IFT57,1.647313,2.285722,3.03E-16,2.87E-15
LOC102724428,1.646266,-0.736187,0.000910724,0.001929369
LINC01675,1.646185,-4.109567,0.02354533,0.03756017
COMMD10,1.646181,1.825611,8.78E-17,8.68E-16
PEG10,1.645705,-2.318745,0.001291135,0.002661679
MRPS30,1.645695,2.969223,9.18E-27,1.72E-25
NID2,1.645246,-1.741485,4.02E-05,0.000109376
ZNF80,1.644877,-0.2628598,0.000905526,0.001919558
LRRC2,1.644675,-0.8712213,0.003750965,0.007070726
RNF43,1.644573,0.8524428,6.22E-10,3.24E-09
ZNF138,1.644233,0.8641348,4.07E-13,2.94E-12
KDM4A-AS1,1.644173,-0.9973356,8.19E-08,3.31E-07
SLC30A4,1.644055,0.1976924,2.47E-05,6.95E-05
FIGNL1,1.644024,0.9708159,6.65E-17,6.64E-16
STYX,1.643545,2.745252,2.72E-18,3.02E-17
CCNL1,1.642882,5.708012,1.51E-17,1.59E-16
CCDC25,1.642286,1.079395,3.69E-11,2.20E-10
NAT8L,1.641823,-2.134495,0.000564553,0.001244872
VAC14-AS1,1.641339,-1.494078,7.98E-06,2.43E-05
EPX,1.640911,-2.07028,0.000146624,0.000360644
EDA,1.640899,-0.09167823,0.001297743,0.002674118
CEP97,1.639561,1.375663,1.13E-11,7.13E-11
BIRC6,1.63922,4.764249,8.22E-33,2.12E-31
TMEM145,1.63915,-4.068884,0.02068373,0.03341177
LOC107985404,1.639139,-0.883734,1.91E-06,6.38E-06
EPC1-AS1,1.639124,-3.953906,0.02954024,0.04610818
VPS13B,1.638965,4.112745,3.21E-34,8.90E-33
UQCRB,1.637748,4.561408,1.44E-05,4.22E-05
UQCRH,1.637147,4.311301,1.33E-12,9.13E-12
COL4A4,1.637055,0.5119956,5.94E-09,2.77E-08
LOC105378675,1.636862,-3.697488,0.03021927,0.0470635
MSH4,1.636576,-3.350837,0.0138412,0.02319887
ELAPOR2,1.636431,0.02208726,9.76E-07,3.38E-06
PRKACB,1.636397,4.307398,3.96E-12,2.60E-11
WDR86-AS1,1.635714,-0.3808606,0.000254002,0.000597711
SULT1C4,1.635315,-3.778344,0.02414744,0.03843341
LINC02734,1.635204,-3.546465,0.02311235,0.03692318
TICAM2-AS1,1.634838,-2.561409,0.000440145,0.000991744
P2RY4,1.633582,-3.489218,0.01156926,0.01972383
ARHGAP12,1.632418,1.962111,8.30E-15,6.96E-14
LOC642696,1.632392,-1.938032,5.00E-05,0.000133504
LOC107986537,1.632233,-3.272894,0.02461283,0.03910274
SNORD15A,1.631939,-3.809184,0.009805893,0.01697558
RAB9B,1.629911,-2.820771,0.001538547,0.003121605
ALMS1,1.629701,2.406361,8.57E-25,1.45E-23
KIF9,1.629611,0.6198297,3.33E-11,2.00E-10
CD70,1.629559,0.8400323,0.001631114,0.00329202
LOC101928462,1.629308,-2.226197,0.000958318,0.00202329
CAMLG,1.628726,3.693328,3.57E-24,5.78E-23
SCAPER,1.628619,3.108778,1.84E-13,1.38E-12
CCSER2,1.628592,3.396202,8.33E-22,1.17E-20
TBCK,1.628125,2.394414,2.51E-15,2.19E-14
NDUFAF6,1.627979,1.955752,6.50E-20,8.14E-19
PFN2,1.627908,-0.06464681,4.94E-06,1.55E-05
LOC105379362,1.62774,-0.7927947,2.84E-05,7.91E-05
LOC105370532,1.627461,-1.985823,0.000142178,0.000350542
LCT-AS1,1.625681,-3.415599,0.03106463,0.04822879
LOC400627,1.625197,-2.671604,3.48E-05,9.57E-05
LOC105370970,1.624995,-1.479881,0.00049275,0.001099498
RRN3P1,1.624753,-0.929823,1.24E-06,4.23E-06
CLGN,1.624118,-3.213618,0.001586907,0.003210977
MICOS10,1.624106,2.72709,4.01E-29,8.48E-28
ANKRD20A5P,1.623868,-0.3897439,0.00019756,0.000473481
SNAPC1,1.623323,0.3999085,4.56E-08,1.91E-07
CRIP2,1.622541,1.641909,3.95E-06,1.26E-05
PLS1,1.621935,-1.645684,1.04E-05,3.10E-05
H4-16,1.620909,-1.773126,0.000230698,0.000546324
TPM1-AS,1.620549,-3.647123,0.03011422,0.04691952
FNDC3A,1.620492,3.158342,1.17E-24,1.96E-23
SLC19A2,1.620249,-0.6041414,3.38E-07,1.26E-06
RNF7,1.619122,3.799305,5.91E-27,1.12E-25
ARMC9,1.618972,-2.092568,0.000259094,0.000608885
TTF2,1.618854,2.279648,4.59E-16,4.27E-15
C1orf167,1.617902,-3.129082,0.003480529,0.00660373
HSDL2-AS1,1.617578,-2.05419,2.61E-05,7.32E-05
CEP70,1.617203,-0.2887674,1.10E-07,4.37E-07
LOC105369313,1.616374,-0.2272553,1.30E-07,5.13E-07
LOC101929577,1.615488,-3.414634,0.02519794,0.03993303
UFL1,1.614117,2.481993,5.13E-20,6.46E-19
TLK1,1.61363,4.12791,1.01E-19,1.26E-18
ELN,1.61344,-2.922854,0.002738349,0.005297594
ADHFE1,1.613272,1.943716,6.54E-12,4.20E-11
SLC9A4,1.612671,-4.045803,0.02352983,0.03754187
ZNF433,1.611823,-0.4462237,2.44E-05,6.87E-05
COPS8,1.611744,2.781024,5.85E-19,6.85E-18
DYNC2LI1,1.61083,-1.196714,0.000143276,0.000353038
CRYBG3,1.610761,0.3642664,5.69E-09,2.66E-08
KIF7,1.610468,-1.685378,2.33E-06,7.66E-06
LOC100505716,1.609399,-0.2343465,3.54E-06,1.14E-05
TRAV8-5,1.609226,-0.8873573,0.000434336,0.000979662
ZNF827,1.607505,0.7629228,9.06E-08,3.64E-07
LOC105369614,1.607396,-3.137622,0.02691884,0.04235921
IL23A,1.607232,0.9270876,7.93E-07,2.79E-06
RRM1,1.606572,3.286113,6.76E-13,4.78E-12
RCCD1-AS1,1.605945,-3.326691,0.01339282,0.02250611
HPX,1.605266,-2.504292,0.00282071,0.005445896
RETREG1-AS1,1.605241,-2.188058,3.06E-05,8.47E-05
ZNF781,1.60476,-1.410681,6.81E-05,0.000177804
SLC24A1,1.604735,1.343862,2.40E-18,2.67E-17
LOC105371064,1.604715,-2.917461,0.000506942,0.001127921
FZD8,1.604688,-2.979019,0.001286159,0.002652155
FSD1L,1.603574,-0.6807069,1.26E-08,5.64E-08
PHLDB1,1.603448,-1.248085,1.57E-05,4.56E-05
LINC00161,1.603225,-2.517361,0.00293871,0.005653199
TMEM263,1.602991,1.084121,6.86E-13,4.84E-12
SNORA33,1.602295,-1.888231,0.00016173,0.000394075
LOC107986761,1.602194,-1.743811,0.001014747,0.002134321
DNAAF1,1.602075,-2.1869,0.000515645,0.001145164
MYH10,1.601619,1.07727,2.58E-10,1.40E-09
ZBTB41,1.601415,0.3466649,1.85E-10,1.02E-09
LOC107986086,1.601263,-2.573815,0.000225513,0.000534829
SDHAP4,1.6007,1.569135,2.42E-19,2.91E-18
LOC107986461,1.60054,-2.709225,0.003880251,0.007291183
PDK1,1.600417,3.967045,5.72E-28,1.14E-26
SYT6,1.600332,-3.316693,0.03149513,0.04880763
C1QTNF1,1.599866,-3.324923,0.01864291,0.03037333
KIF18A,1.59925,-0.3563483,1.22E-05,3.60E-05
CCNC,1.598708,2.305892,1.54E-11,9.55E-11
LOC105371414,1.598229,1.547633,6.50E-10,3.38E-09
RPL26L1-AS1,1.59774,-2.414099,0.000143591,0.000353767
LOC105375740,1.597519,-1.98605,0.000335259,0.000772329
LINC02575,1.597382,-2.894239,0.003029403,0.005810854
OBSCN-AS1,1.59655,-1.362298,5.17E-05,0.00013772
FARS2,1.59648,2.651001,5.39E-17,5.42E-16
GABARAPL1-AS1,1.596268,-0.6921863,6.79E-11,3.93E-10
NMD3,1.59586,2.396847,9.88E-12,6.26E-11
UBAC2-AS1,1.595689,-2.521086,0.004745079,0.008757594
HKDC1,1.594919,0.8645242,9.01E-07,3.14E-06
UGT8,1.592621,-1.89698,0.002013016,0.00399375
TTLL7,1.592162,-1.863201,4.31E-05,0.000116575
GLMN,1.592029,0.5414791,3.79E-14,3.01E-13
DPYD-AS2,1.591986,-3.207631,0.02025357,0.03275811
UBE2V2,1.591941,2.397369,1.61E-11,9.96E-11
NUDT15,1.591539,1.441592,8.06E-19,9.32E-18
WDR7-OT1,1.59142,-2.151745,0.000469834,0.001052844
TGFBR3,1.591336,2.792071,2.12E-09,1.04E-08
GSDMA,1.590106,-0.7681183,0.000338149,0.000778313
KDM4C,1.589699,3.922234,7.85E-25,1.33E-23
TRIM45,1.589494,-0.9586264,1.04E-08,4.70E-08
LOC105374811,1.589244,-2.44076,0.001146702,0.002385854
TRBV30,1.588812,-1.799003,0.002181951,0.004298453
LOC112268239,1.58748,-2.675776,0.000472282,0.001057693
LOC107985268,1.587337,-3.398939,0.01609069,0.02659099
TMEM130,1.587293,-3.122542,0.01471077,0.02450632
CELA2A,1.587147,-3.853406,0.0272328,0.04281526
CALR3,1.586892,-3.997451,0.02081998,0.03361144
AKR1C2,1.586717,-2.712281,0.01155789,0.01970625
LRBA,1.586276,3.457905,4.24E-21,5.72E-20
RFPL1,1.58601,-3.716369,0.01065988,0.01829661
TRDMT1,1.585486,1.976903,8.36E-14,6.45E-13
SNHG11,1.585342,1.539438,3.93E-13,2.85E-12
SLC4A9,1.584945,-2.78072,9.53E-05,0.000242708
PRNP,1.583458,4.072483,2.71E-11,1.64E-10
LOC107987095,1.583192,-0.007343914,2.92E-08,1.26E-07
SV2B,1.5831,-2.501315,0.00126232,0.002606172
LOC105371900,1.583096,-2.970825,0.01103595,0.01887597
DST,1.58284,0.7284213,1.68E-08,7.45E-08
NFKBIA,1.582763,6.376281,6.06E-07,2.16E-06
C1orf105,1.58266,-3.11938,0.02904224,0.04540128
COMMD3,1.582364,1.114781,3.28E-16,3.10E-15
ZNF597,1.582197,0.8424696,7.97E-10,4.10E-09
SNHG26,1.581856,-1.307111,4.43E-06,1.40E-05
RAB3C,1.581749,-2.82915,0.002953933,0.005680429
TAF1A,1.580767,0.3126871,3.89E-08,1.65E-07
RNFT1-DT,1.580752,-3.650724,0.008255697,0.01450023
EXOC4,1.580739,4.095466,5.63E-23,8.48E-22
IER3IP1,1.580677,2.408197,2.48E-12,1.66E-11
ELAVL3,1.580676,-4.144484,0.02093133,0.03377364
TRAV39,1.580648,-1.406193,1.03E-05,3.08E-05
LUZP1,1.580426,2.422975,1.69E-24,2.80E-23
DTNA,1.58039,-2.314416,0.000947842,0.002002876
SLC39A10,1.579831,2.063132,4.98E-16,4.63E-15
CENPW,1.579037,0.3799846,0.000151284,0.000370928
LOC100130207,1.579006,-3.186056,0.01343379,0.0225719
SRSF10,1.578927,4.280166,1.21E-24,2.03E-23
UMODL1,1.578667,-1.577068,5.44E-06,1.69E-05
LOC105377623,1.577839,-2.62343,0.005724642,0.01038737
PARTICL,1.57766,-0.7466626,5.66E-07,2.03E-06
PPIAP30,1.576729,-3.161832,0.01235602,0.02092814
SNHG4,1.576674,-1.675536,8.45E-07,2.97E-06
PKD1L3,1.576608,-1.590724,3.56E-06,1.14E-05
LOC399975,1.574855,-2.822408,0.004924989,0.009060005
LOC105371910,1.574748,-2.029588,0.002457106,0.004797869
LOC102724765,1.574199,2.522632,2.04E-07,7.79E-07
METTL15,1.574115,0.2392699,1.33E-09,6.68E-09
PELI1,1.574113,4.89399,7.78E-06,2.37E-05
HYKK,1.573934,-1.274408,8.76E-06,2.65E-05
LINC01252,1.573508,-1.360511,0.000249364,0.000587652
C5orf63,1.573095,0.9002677,2.53E-11,1.54E-10
G2E3,1.572968,1.519643,5.83E-17,5.85E-16
RNF214,1.57271,2.918741,3.56E-11,2.12E-10
ZXDB,1.572596,1.167857,1.78E-13,1.33E-12
GLIPR1L1,1.572096,-2.357644,0.001675526,0.003372698
ZNF714,1.570718,0.8961139,8.47E-13,5.93E-12
CEP68,1.569287,3.12475,3.94E-18,4.32E-17
KIF5C,1.569252,-0.8108285,3.35E-09,1.61E-08
LINC01529,1.568924,-3.392686,0.004530046,0.008397351
LOC105378631,1.568776,-3.471681,0.0178035,0.02914347
ENO1-AS1,1.568735,-2.932227,0.001816864,0.003632264
ZNF674-AS1,1.568395,0.4581133,2.85E-07,1.07E-06
SNORD94,1.567997,-3.027778,0.004513375,0.008369781
CEP85L,1.56796,3.172329,4.39E-15,3.76E-14
MYO1D-DT,1.567505,-4.148012,0.02537086,0.04017799
ZNF610,1.56736,-2.014015,9.16E-05,0.000233651
HDDC2,1.566997,2.469559,8.00E-15,6.72E-14
LINC01422,1.566962,-3.618107,0.02131811,0.03431297
LOC105371114,1.566745,-3.551227,0.009058656,0.01577513
RNF139-DT,1.566669,-0.7198081,8.62E-09,3.95E-08
MATR3,1.566216,5.603009,1.79E-15,1.59E-14
ATAD2,1.566072,2.048694,1.07E-09,5.43E-09
PLEKHA1,1.565656,2.628039,4.37E-13,3.15E-12
LOC105379185,1.565597,-0.8701517,7.21E-05,0.000187519
SYBU,1.565093,-2.530339,0.001066181,0.002232917
CENPL,1.56478,0.483655,3.77E-08,1.60E-07
ITFG2,1.564434,3.850361,2.38E-19,2.86E-18
ZNF32,1.5637,1.926887,1.75E-16,1.69E-15
MEG3,1.563491,-1.772231,0.01729479,0.02840187
SH3YL1,1.563195,2.712551,2.67E-15,2.33E-14
LOC100130987,1.563185,-2.495834,0.000211403,0.000503997
KCNA6,1.563095,-1.146807,0.000656423,0.001429004
TMEM98,1.563039,-2.968342,0.01911256,0.03107732
TMEM163,1.562764,-1.353925,0.000142204,0.000350582
LOC107984655,1.561601,-3.785089,0.01474548,0.02455755
EOLA1-DT,1.561519,0.2177124,2.09E-11,1.28E-10
ANTXRL,1.561402,-2.721877,0.000759353,0.001632087
EFCAB10,1.560825,-3.079881,0.003411256,0.006480551
FASTKD5,1.560779,2.941851,2.17E-15,1.91E-14
MIPEPP3,1.560516,-1.919824,1.95E-05,5.58E-05
TRAJ9,1.559889,-3.398355,0.007676967,0.01356887
GARRE1,1.559443,1.558406,7.76E-14,6.01E-13
TMEM14B,1.559033,3.132713,1.92E-17,2.01E-16
HSF2,1.558602,1.758762,7.39E-12,4.73E-11
DMXL1,1.557831,2.318246,9.31E-17,9.20E-16
LOC107985059,1.557747,-2.372714,0.004233815,0.007895784
C4orf19,1.557288,-1.49742,0.00013824,0.000341601
TRAV12-1,1.557145,0.723919,2.87E-07,1.07E-06
LINC00680,1.556454,0.3780949,4.85E-07,1.76E-06
LOC105371168,1.556339,-1.033802,2.82E-06,9.18E-06
MIRLET7G,1.555565,-3.955784,0.02620027,0.04133852
LNPEP,1.554351,4.838283,5.40E-21,7.23E-20
NIT2,1.554343,2.707198,1.84E-28,3.75E-27
AP3M2,1.553888,2.839408,8.34E-16,7.59E-15
SLC5A6,1.55324,3.242499,6.34E-13,4.50E-12
CDIN1,1.553138,-0.1235519,7.46E-10,3.85E-09
LOC105370902,1.552887,-3.120882,0.00668008,0.01195959
PPP1CB,1.552072,5.282211,9.83E-13,6.84E-12
LOC107984878,1.551843,-3.814466,0.01412574,0.02363323
TTN-AS1,1.550683,-0.71044,1.89E-08,8.30E-08
MTBP,1.550478,-0.3906196,1.20E-11,7.52E-11
FBXW4P1,1.550269,-1.342652,3.51E-05,9.64E-05
CRBN,1.549987,3.226629,4.51E-19,5.33E-18
BBS9,1.549818,1.565986,6.56E-16,6.02E-15
ABCB5,1.549593,-2.575875,0.01042302,0.01793547
LOC105376845,1.549551,-3.475545,0.001920973,0.003824793
LOC101929201,1.549362,-3.648327,0.02016016,0.03262119
KMT2E-AS1,1.549287,1.335039,5.46E-10,2.87E-09
LCOR,1.549174,3.89025,5.32E-24,8.52E-23
LOC107984567,1.548898,-1.372813,0.000384924,0.000875958
AOPEP,1.548111,0.9899624,1.08E-13,8.23E-13
LOC105371716,1.547185,-2.057809,0.000706434,0.001528492
SNHG6,1.546259,2.490293,1.86E-15,1.64E-14
FZD6,1.545662,-0.89764,2.68E-05,7.51E-05
ARGLU1,1.545403,5.268242,6.37E-23,9.57E-22
RAP2C-AS1,1.545132,-1.030398,2.48E-06,8.13E-06
CD300LD-AS1,1.544892,-3.879148,0.029883,0.04659436
C5orf34,1.544614,-0.6857272,2.77E-09,1.34E-08
SKAP1,1.544011,5.135977,5.11E-13,3.67E-12
SLC34A1,1.543716,-2.213558,0.000671071,0.00145808
SNORD102,1.543681,-1.083446,4.94E-05,0.000132052
NUP93-DT,1.543659,-3.646238,0.02155002,0.03463685
FCRL3,1.542862,4.370405,2.55E-05,7.16E-05
CA14,1.542675,-0.6362391,3.66E-07,1.35E-06
COA6-AS1,1.542607,0.1127786,7.53E-08,3.06E-07
LOC105374837,1.542301,-4.032736,0.02558339,0.0404767
ATP13A3-DT,1.541713,-1.334313,0.000522814,0.001159977
CREG2,1.541428,-2.015979,0.004110866,0.00768844
MROCKI,1.541128,-3.156192,0.01132473,0.01933704
ACAT2,1.540883,2.155434,9.52E-15,7.95E-14
FGGY-DT,1.540687,-3.077033,0.02216444,0.03553085
CDKN2AIP,1.540251,2.796949,1.61E-12,1.10E-11
WDR43,1.540027,3.136135,5.43E-16,5.02E-15
LOC105378893,1.539391,-3.489999,0.009629265,0.01669853
LOC728715,1.53931,-2.859148,0.004296253,0.008001809
FAM156B,1.53912,-3.962004,0.003079834,0.005899687
FAM78B-AS1,1.539098,-2.467556,0.008637763,0.01510929
RBM11,1.539072,-1.011619,0.003341444,0.00635668
ARMCX4,1.539002,0.3858907,3.31E-07,1.23E-06
LMAN1L,1.538692,-3.557952,0.0213367,0.03433993
PER3,1.538467,0.6809883,4.78E-11,2.81E-10
RPL37A-DT,1.538295,-2.911253,0.00467556,0.008637852
MIR6514,1.538003,-3.661064,0.00309108,0.005920317
RHBDF1,1.537894,-2.649083,0.002258027,0.004437993
LOC107986364,1.537274,-0.4252672,1.11E-06,3.83E-06
TBRG1,1.53712,4.642307,8.96E-34,2.44E-32
ALOX12B,1.53665,-3.285965,0.01653658,0.02726613
ODF3L2,1.536217,-3.082121,0.000190914,0.000458822
SLC6A20,1.535692,-2.773295,0.001774672,0.003553829
LINC02809,1.535256,-2.57767,0.003405865,0.006471301
PRMT9,1.53475,1.474803,8.51E-09,3.90E-08
C2orf69,1.534305,1.015844,2.52E-10,1.37E-09
RPP14,1.533922,-3.971614,0.01918865,0.0311915
ANKRD10,1.532757,5.579933,9.71E-26,1.74E-24
SAP30-DT,1.53244,-1.192166,0.000485879,0.001085531
SLC35G1,1.532318,-0.2051697,3.67E-06,1.17E-05
NEXMIF,1.53209,-2.456501,0.01112499,0.01901779
KDSR,1.531698,2.840284,5.54E-17,5.57E-16
DNAH10,1.531664,-3.190155,0.008600057,0.01505394
HAPLN2,1.531551,-3.955285,0.01714732,0.02818828
HSPA14,1.530471,1.700543,7.10E-09,3.28E-08
LOC107984214,1.530452,-2.611484,0.01039368,0.01789083
CPA6,1.530186,-3.810004,0.02392107,0.03811221
LOC101927764,1.52988,-1.497567,6.05E-05,0.000159378
YPEL5,1.529709,5.350081,3.15E-07,1.17E-06
PYROXD1,1.529508,1.804834,9.27E-11,5.29E-10
LOC105371449,1.529463,-2.07901,0.00237863,0.004654885
LOC105376892,1.529199,-1.554822,3.52E-07,1.30E-06
USP44,1.528752,-1.010381,8.89E-05,0.000227413
MUC12,1.528634,-1.960819,0.00074497,0.001604415
LOC107986898,1.528632,-3.634091,0.02969255,0.04632841
DACT3,1.528469,-3.226004,0.004908133,0.00903212
CCDC91,1.528427,2.420963,5.67E-11,3.31E-10
MAJIN,1.528323,-3.598818,0.007816729,0.01379103
USP34-DT,1.528064,-1.926868,2.75E-05,7.67E-05
ZNF541,1.527728,-2.276601,4.54E-05,0.000122207
FOXO1,1.527228,3.724545,3.16E-20,4.05E-19
TXNDC16,1.527036,0.7909533,4.24E-12,2.77E-11
LOC102723670,1.525866,-3.317941,0.02419548,0.03849999
SDAD1P1,1.525556,-1.05152,8.51E-07,2.98E-06
TPP2,1.524699,4.012841,7.65E-20,9.52E-19
CSRP3-AS1,1.523836,-2.992083,0.01852631,0.03019922
DDIT3,1.523492,3.115383,1.90E-06,6.34E-06
LOC105375322,1.522124,-2.464263,0.001227897,0.002540314
PSD2,1.521927,-2.328248,0.00010616,0.000267966
LINC02320,1.521472,-2.16552,0.00265058,0.005141685
HMGN3,1.520355,2.80334,5.35E-15,4.55E-14
KNL1,1.520317,0.5907663,0.000136747,0.000338114
CD109-AS1,1.520305,-3.695527,0.02620629,0.04134627
GAS2,1.520181,-2.093097,4.76E-05,0.000127546
PDLIM4,1.519903,-3.838113,0.0322717,0.04989479
ZNF593OS,1.519497,-3.143151,0.009730417,0.01685824
KIAA0895,1.517866,-2.878969,0.001534565,0.003114205
C11orf1,1.517471,1.040725,1.32E-11,8.26E-11
PERP,1.516908,0.6820741,6.57E-06,2.02E-05
SPRTN,1.515621,1.567152,7.95E-14,6.15E-13
ALPK2,1.515332,-2.609471,0.009573995,0.01660887
ZNF232-AS1,1.515132,-1.829912,1.37E-05,4.02E-05
PREPL,1.514177,1.653519,2.24E-15,1.97E-14
LOC102723708,1.513582,-2.573841,0.006171488,0.01112768
ETAA1,1.513517,1.022442,4.78E-09,2.26E-08
TRAV8-4,1.512112,-0.1140151,9.77E-07,3.39E-06
OXCT1,1.512091,2.854466,6.96E-16,6.38E-15
EME1,1.511732,-1.366573,0.000568408,0.001252778
TNRC6B,1.511724,5.481215,1.26E-19,1.55E-18
TRAPPC2B,1.511184,-1.013888,4.19E-06,1.33E-05
LOC105379086,1.510414,-3.109164,0.02983766,0.04653146
SVIL2P,1.510344,-1.271564,0.00028655,0.000667971
SLIRP,1.50946,1.506887,1.41E-09,7.06E-09
ZNF484,1.509441,0.9153965,2.81E-08,1.21E-07
ARL6,1.509438,-1.569769,3.41E-06,1.10E-05
TMEM161B,1.509378,1.874302,4.43E-16,4.14E-15
LOC107985193,1.50923,-2.642162,0.000589093,0.001293698
ATAD2B,1.508939,2.703046,1.12E-21,1.56E-20
ANKRD12,1.508705,5.164781,1.77E-11,1.09E-10
ABCA10,1.508665,-1.446346,3.81E-05,0.000103972
LOC105373311,1.508501,-0.4486362,4.85E-09,2.29E-08
DTNB-AS1,1.508366,-1.070067,5.00E-06,1.56E-05
NCR3LG1,1.508119,-1.226068,0.000159525,0.00038929
NIM1K,1.508021,-3.30279,0.005557404,0.01011978
LOC105369535,1.507944,-0.5806796,2.94E-05,8.16E-05
BVES,1.507547,-3.277859,0.01083361,0.01856828
AK9,1.50743,1.215189,1.31E-13,9.94E-13
TBL1XR1,1.507132,4.182742,3.60E-22,5.16E-21
FTO,1.506495,3.313579,3.24E-22,4.68E-21
TMEM236,1.506437,-2.259603,0.003001914,0.005763471
PARD6G-AS1,1.506151,-3.303004,0.02014018,0.0325917
SEPTIN7P2,1.505754,1.695984,7.89E-18,8.50E-17
